t_ms,raw,avg,var,maxminusmin,lastminusfirst,label
195030,74150,74167,12713,389,275, NO_EVENT
195055,74091,74246,32040,421,-59, NO_EVENT
195080,74169,74318,28884,456,78, NO_EVENT
195105,74842,74755,39159,661,190, NO_EVENT
195130,77282,75881,377753,2440,2440, NO_EVENT
195155,83424,80984,2785192,6142,6142, NO_EVENT
195180,188740,140680,131385851,107560,105316, TOUCHED
195205,190693,189629,594100,1953,1953, TOUCHED
195230,87728,147896,104182774,102965,-102965, UNTOUCHED
195255,82529,84499,1931961,5199,-5199, NO_EVENT
195280,79969,81483,736648,2560,-2560, NO_EVENT
195305,76727,78564,2382237,3788,-3788, NO_EVENT
195330,75530,75887,185411,1461,-1197, NO_EVENT
195355,74507,75014,142789,1030,-1023, NO_EVENT
195380,74627,74755,43534,573,-136, NO_EVENT
195405,74531,74713,60458,731,-96, NO_EVENT
195430,74580,74863,61388,770,49, NO_EVENT
195455,75269,75096,97007,873,689, NO_EVENT
195480,74999,75259,16467,376,-117, NO_EVENT
195505,75379,75403,52301,714,380, NO_EVENT
195530,75877,75738,42907,636,498, NO_EVENT
195555,76000,75911,10041,291,123, NO_EVENT
195580,76380,76136,22290,398,241, NO_EVENT
195605,77180,76455,211459,1488,800, NO_EVENT
195630,76523,76716,50208,699,-657, NO_EVENT
195655,77747,76961,87784,1224,1224, NO_EVENT
195680,79672,77911,623945,2372,1925, NO_EVENT
195705,79612,79870,499663,1793,656, NO_EVENT
195730,81998,81265,633166,2386,2386, NO_EVENT
195755,85555,83683,1319060,3557,3557, NO_EVENT
195780,203321,167000,12548289,117766,117766, TOUCHED
195805,203131,203823,500882,1487,-190, TOUCHED
195830,127669,190115,56253376,75462,-75462, TOUCHED
195855,83941,88759,71062583,43728,-43728, UNTOUCHED
195880,82362,83702,1443618,2809,-2809, NO_EVENT
195905,81425,82007,129014,1070,-1070, NO_EVENT
195930,79596,80561,444863,1864,-1829, NO_EVENT
195955,78207,79455,366790,1865,-1389, NO_EVENT
195980,76141,77260,510721,2066,-2066, NO_EVENT
196005,75143,75841,133758,1309,-716, NO_EVENT
196030,75141,75411,42320,583,-2, NO_EVENT
196055,74920,75046,72380,791,-221, NO_EVENT
196080,74565,74776,53228,618,-316, NO_EVENT
196105,74058,74423,55944,650,-559, NO_EVENT
196130,73977,74243,39620,633,-81, NO_EVENT
196155,73878,74186,80228,796,-99, NO_EVENT
196180,73806,74016,28731,479,-72, NO_EVENT
196205,73743,73974,65731,784,-63, NO_EVENT
196230,73842,73879,20406,448,-17, NO_EVENT
196255,73716,73804,6801,256,-126, NO_EVENT
196280,73709,73769,20585,445,-7, NO_EVENT
196305,73771,73851,10279,335,62, NO_EVENT
196330,73737,73843,15558,363,-34, NO_EVENT
196355,73570,73789,22870,473,-167, NO_EVENT
196380,73665,73716,3122,142,-115, NO_EVENT
196405,73656,73689,35211,559,34, NO_EVENT
196430,73552,73671,31350,561,-104, NO_EVENT
196455,73571,73656,22991,455,19, NO_EVENT
196480,73669,73728,18954,405,98, NO_EVENT
196505,73706,73653,21315,473,37, NO_EVENT
196530,73506,73740,15411,380,-200, NO_EVENT
196555,73582,73678,7614,225,-177, NO_EVENT
196580,73576,73732,7652,300,-205, NO_EVENT
196605,73699,73715,19191,432,123, NO_EVENT
196630,73627,73798,34023,452,-72, NO_EVENT
196655,73766,73669,16718,362,139, NO_EVENT
196680,73729,73743,16740,415,-37, NO_EVENT
196705,73827,73719,6310,211,98, NO_EVENT
196730,73526,73699,46467,650,-170, NO_EVENT
196755,73529,73653,3324,212,-121, NO_EVENT
196780,73681,73692,44342,655,152, NO_EVENT
196805,73648,73656,6795,278,-33, NO_EVENT
196830,73560,73652,10765,294,-88, NO_EVENT
196855,73586,73581,7520,267,26, NO_EVENT
196880,73508,73587,14840,290,-78, NO_EVENT
196905,73657,73629,9126,255,100, NO_EVENT
196930,73616,73563,3578,182,69, NO_EVENT
196955,73585,73654,23750,475,-31, NO_EVENT
196980,73729,73631,5080,199,144, NO_EVENT
197005,73546,73651,11572,304,-183, NO_EVENT
197030,73463,73589,3712,202,-83, NO_EVENT
197055,73621,73559,4897,212,158, NO_EVENT
197080,73414,73592,13900,401,-180, NO_EVENT
197105,73671,73624,5808,202,3, NO_EVENT
197130,73507,73548,24218,533,-164, NO_EVENT
197155,73624,73561,25153,482,117, NO_EVENT
197180,73618,73632,23370,432,-6, NO_EVENT
197205,73541,73591,9527,296,-77, NO_EVENT
197230,73465,73600,24836,462,-76, NO_EVENT
197255,73568,73647,15027,354,-45, NO_EVENT
197280,73466,73603,17435,414,-161, NO_EVENT
197305,73561,73591,12481,309,95, NO_EVENT
197330,73541,73591,8548,293,-20, NO_EVENT
197355,73609,73648,16690,389,68, NO_EVENT
197380,73600,73595,9421,296,-9, NO_EVENT
197405,73412,73586,20893,432,-188, NO_EVENT
197430,73511,73613,22361,438,-53, NO_EVENT
197455,73477,73609,12871,298,-271, NO_EVENT
197480,73615,73661,11832,386,138, NO_EVENT
197505,73468,73622,20717,434,-147, NO_EVENT
197530,73678,73682,18940,487,210, NO_EVENT
197555,73493,73593,14634,349,-185, NO_EVENT
197580,73597,73629,30288,552,104, NO_EVENT
197605,73471,73649,19959,462,-110, NO_EVENT
197630,73632,73754,13706,354,-93, NO_EVENT
197655,73530,73637,23576,492,-102, NO_EVENT
197680,73484,73680,30510,515,-46, NO_EVENT
197705,73720,73712,14153,467,236, NO_EVENT
197730,73609,73758,8290,303,-111, NO_EVENT
197755,73600,73725,12941,311,-9, NO_EVENT
197780,73594,73746,9844,297,-129, NO_EVENT
197805,73628,73705,2832,174,-24, NO_EVENT
197830,73612,73756,18809,385,-16, NO_EVENT
197855,73757,73698,11238,315,145, NO_EVENT
197880,73798,73737,26404,475,41, NO_EVENT
197905,73843,73745,29687,567,45, NO_EVENT
197930,73722,73739,11474,334,-121, NO_EVENT
197955,73680,73776,13180,335,-154, NO_EVENT
197980,73784,73758,2964,148,-25, NO_EVENT
198005,73616,73765,6651,282,-168, NO_EVENT
198030,73760,73725,8702,311,144, NO_EVENT
198055,73703,73778,12188,363,-57, NO_EVENT
198080,73672,73680,17087,423,-31, NO_EVENT
198105,73566,73668,16303,385,-106, NO_EVENT
198130,73513,73634,25415,469,-62, NO_EVENT
198155,73523,73582,4801,168,-35, NO_EVENT
198180,73634,73709,39231,565,111, NO_EVENT
198205,73528,73687,14967,342,-106, NO_EVENT
198230,73631,73653,22059,470,103, NO_EVENT
198255,73703,73632,31754,615,72, NO_EVENT
198280,73632,73728,6985,272,-71, NO_EVENT
198305,73472,73583,25989,482,-52, NO_EVENT
198330,73565,73588,5378,226,37, NO_EVENT
198355,73567,73653,16439,347,2, NO_EVENT
198380,73553,73671,10001,330,-14, NO_EVENT
198405,73665,73632,15218,351,112, NO_EVENT
198430,73658,73662,9410,332,-7, NO_EVENT
198455,73543,73659,5527,234,-115, NO_EVENT
198480,73516,73676,37561,528,-40, NO_EVENT
198505,73508,73604,2308,158,-158, NO_EVENT
198530,73491,73707,35697,563,-17, NO_EVENT
198555,73593,73646,14059,413,102, NO_EVENT
198580,73542,73614,34199,576,-51, NO_EVENT
198605,73554,73569,3769,198,12, NO_EVENT
198630,73527,73589,5666,234,-27, NO_EVENT
198655,73528,73671,12078,329,-82, NO_EVENT
198680,73404,73552,5809,257,-180, NO_EVENT
198705,73409,73580,26287,515,5, NO_EVENT
198730,73469,73677,17499,486,60, NO_EVENT
198755,73601,73636,6948,303,132, NO_EVENT
198780,73699,73621,3713,200,98, NO_EVENT
198805,73596,73632,2618,151,-103, NO_EVENT
198830,73358,73569,27126,521,-229, NO_EVENT
198855,73547,73618,3840,203,-26, NO_EVENT
198880,73533,73562,14716,393,-14, NO_EVENT
198905,73527,73673,15048,400,-6, NO_EVENT
198930,73638,73663,59148,691,111, NO_EVENT
198955,73618,73635,14878,386,-20, NO_EVENT
198980,73524,73604,13152,327,-94, NO_EVENT
199005,73566,73609,5956,248,40, NO_EVENT
199030,73611,73628,14398,387,-27, NO_EVENT
199055,73487,73628,10944,314,-124, NO_EVENT
199080,73558,73660,14243,424,71, NO_EVENT
199105,73409,73637,35336,585,-149, NO_EVENT
199130,73615,73619,19665,453,206, NO_EVENT
199155,73675,73640,2793,142,60, NO_EVENT
199180,73531,73697,28939,495,-149, NO_EVENT
199205,73698,73601,7828,229,23, NO_EVENT
199230,73694,73638,14133,367,-4, NO_EVENT
199255,73630,73649,8633,320,-64, NO_EVENT
199280,73631,73661,17583,424,1, NO_EVENT
199305,73763,73678,5530,222,132, NO_EVENT
199330,73690,73719,18663,383,-73, NO_EVENT
199355,73690,73667,19330,466,99, NO_EVENT
199380,73729,73681,13092,364,-13, NO_EVENT
199405,73658,73675,27144,545,-71, NO_EVENT
199430,73875,73707,16860,387,217, NO_EVENT
199455,73775,73771,22530,446,-100, NO_EVENT
199480,73683,73708,10189,309,-92, NO_EVENT
199505,73488,73678,13121,401,-195, NO_EVENT
199530,73629,73761,12206,358,-107, NO_EVENT
199555,73656,73731,5784,206,45, NO_EVENT
199580,73744,73778,18205,402,88, NO_EVENT
199605,73577,73772,16535,449,-167, NO_EVENT
199630,73812,73730,22323,453,235, NO_EVENT
199655,73822,73740,9896,306,10, NO_EVENT
199680,73749,73806,6784,276,-73, NO_EVENT
199705,73620,73811,21645,389,-184, NO_EVENT
199730,73869,73804,46976,677,249, NO_EVENT
199755,73581,73714,17458,390,-288, NO_EVENT
199780,73802,73770,31907,477,221, NO_EVENT
199805,73673,73777,26078,502,-129, NO_EVENT
199830,73681,73742,6801,215,8, NO_EVENT
199855,73871,73763,8679,228,172, NO_EVENT
199880,73760,73773,36884,640,-6, NO_EVENT
199905,73655,73755,18963,428,-105, NO_EVENT
199930,73572,73737,22669,465,-83, NO_EVENT
199955,73634,73794,25577,508,62, NO_EVENT
199980,73834,73770,29128,556,200, NO_EVENT
200005,73713,73802,8905,221,-121, NO_EVENT
200030,73897,73787,26047,479,130, NO_EVENT
200055,73621,73706,5079,213,-101, NO_EVENT
200080,73664,73759,15728,351,43, NO_EVENT
200105,73864,73777,29725,471,200, NO_EVENT
200130,73735,73670,43087,586,-129, NO_EVENT
200155,73622,73681,8060,253,-113, NO_EVENT
200180,73679,73767,7413,272,-52, NO_EVENT
200205,73563,73763,21255,453,-143, NO_EVENT
200230,73552,73672,17199,409,-11, NO_EVENT
200255,73594,73727,9448,338,42, NO_EVENT
200280,73582,73728,26666,504,-12, NO_EVENT
200305,73694,73747,19589,413,112, NO_EVENT
200330,73558,73687,44350,578,-136, NO_EVENT
200355,73530,73666,12783,337,-147, NO_EVENT
200380,73557,73685,11439,248,-28, NO_EVENT
200405,73394,73648,21170,506,-163, NO_EVENT
200430,73710,73724,51028,783,316, NO_EVENT
200455,73637,73695,13361,367,-73, NO_EVENT
200480,73623,73725,22514,480,-14, NO_EVENT
200505,73714,73728,6888,262,91, NO_EVENT
200530,73330,73668,41589,612,-473, NO_EVENT
200555,73552,73663,5479,234,-140, NO_EVENT
200580,74007,73753,13439,455,455, NO_EVENT
200605,73650,73664,29794,535,-357, NO_EVENT
200630,73533,73653,12350,353,-117, NO_EVENT
200655,73709,73621,10544,316,176, NO_EVENT
200680,73812,73745,11644,335,103, NO_EVENT
200705,73570,73758,22725,480,-63, NO_EVENT
200730,73535,73733,13146,417,-211, NO_EVENT
200755,73780,73752,29332,502,245, NO_EVENT
200780,73833,73833,2244,139,53, NO_EVENT
200805,73768,73798,25443,471,-65, NO_EVENT
200830,73897,73779,50926,663,129, NO_EVENT
200855,73785,73885,3176,159,-112, NO_EVENT
200880,73833,73969,45856,577,62, NO_EVENT
200905,73996,73939,5527,203,163, NO_EVENT
200930,73909,73965,24473,541,-87, NO_EVENT
200955,73909,73979,24485,474,0, NO_EVENT
200980,74100,74030,29508,501,191, NO_EVENT
201005,73901,74032,14470,351,-199, NO_EVENT
201030,74090,74086,11111,289,148, NO_EVENT
201055,73839,74036,26579,487,-251, NO_EVENT
201080,74219,74172,38613,701,380, NO_EVENT
201105,74269,74368,13105,340,50, NO_EVENT
201130,74804,74545,67400,671,535, NO_EVENT
201155,74839,74762,90204,806,205, NO_EVENT
201180,75281,74919,36153,552,442, NO_EVENT
201205,75948,75873,173261,1231,667, NO_EVENT
201230,76977,77250,1343350,3701,1029, NO_EVENT
201255,78707,79122,1153022,3747,1730, NO_EVENT
201280,80010,79358,312792,1526,1303, NO_EVENT
201305,82034,80774,494600,2024,2024, NO_EVENT
201330,82853,82254,85146,951,917, NO_EVENT
201355,85651,83891,493422,2798,2798, NO_EVENT
201380,154977,128613,29286784,69326,69326, TOUCHED
201405,142466,148763,43792765,13586,-12511, TOUCHED
201430,156371,150663,31958441,14287,13905, TOUCHED
201455,120684,147893,149420268,35687,-35687, TOUCHED
201480,83464,87415,51213610,37220,-37220, UNTOUCHED
201505,82241,83249,176326,1578,-1102, NO_EVENT
201530,81578,82075,87968,853,-663, NO_EVENT
201555,80338,80996,446224,1925,-1240, NO_EVENT
201580,78224,79505,476323,2218,-2114, NO_EVENT
201605,78633,78668,113068,817,409, NO_EVENT
201630,77032,77925,678022,2291,-1601, NO_EVENT
201655,75700,76750,583001,1924,-1332, NO_EVENT
201680,74664,75402,181382,1250,-1220, NO_EVENT
201705,74661,74750,40804,623,-3, NO_EVENT
201730,74080,74283,41433,581,-581, NO_EVENT
201755,74131,74140,7269,285,51, NO_EVENT
201780,74091,74108,33864,599,-40, NO_EVENT
201805,73811,74141,58192,654,-294, NO_EVENT
201830,74253,74095,22766,494,442, NO_EVENT
201855,73913,74082,43829,592,-340, NO_EVENT
201880,74048,74224,32087,581,135, NO_EVENT
201905,74927,74496,87020,879,879, NO_EVENT
201930,80617,76630,3448703,5445,5445, NO_EVENT
201955,83359,81255,1424986,3475,2742, NO_EVENT
201980,150942,128811,130642477,67583,67583, TOUCHED
202005,147166,147916,17085909,9884,-3776, TOUCHED
202030,83789,97497,106696909,42826,-42826, UNTOUCHED
202055,82043,82987,253700,1534,-1133, NO_EVENT
202080,78953,81049,741439,3090,-3090, NO_EVENT
202105,79857,78990,341848,1626,904, NO_EVENT
202130,77802,77557,799740,2844,525, NO_EVENT
202155,76262,77140,95649,1540,-1540, NO_EVENT
202180,77653,77188,1000005,2954,1391, NO_EVENT
202205,77211,77572,480193,1987,718, NO_EVENT
202230,79394,77976,1396538,2935,2183, NO_EVENT
202255,77257,77509,393677,1884,246, NO_EVENT
202280,76297,77155,440234,1885,-960, NO_EVENT
202305,76668,76471,176957,1267,371, NO_EVENT
202330,76214,77386,1089182,2741,-585, NO_EVENT
202355,75311,76057,87817,1004,-903, NO_EVENT
202380,75414,75572,133466,1083,103, NO_EVENT
202405,74839,74996,23587,416,-335, NO_EVENT
202430,74334,74797,49728,756,-505, NO_EVENT
202455,74202,74527,37570,669,-132, NO_EVENT
202480,74709,74538,48872,665,507, NO_EVENT
202505,74579,74704,37472,571,68, NO_EVENT
202530,76092,75183,154666,1513,1513, NO_EVENT
202555,81745,78940,2802460,5653,5653, NO_EVENT
202580,150468,124949,165711861,64254,64254, TOUCHED
202605,143154,147389,13886334,9230,-3562, TOUCHED
202630,83518,125812,95384813,66247,-66247, UNTOUCHED
202655,81041,82499,426207,2477,-2477, NO_EVENT
202680,79512,79918,349207,1582,-1529, NO_EVENT
202705,76443,78535,780674,2943,-2943, NO_EVENT
202730,75660,76534,280719,1656,-783, NO_EVENT
202755,74834,75600,249966,1272,-1272, NO_EVENT
202780,74692,74744,39794,515,-142, NO_EVENT
202805,74576,74611,67978,758,-116, NO_EVENT
202830,74128,74349,22577,452,-448, NO_EVENT
202855,74143,74288,53382,674,15, NO_EVENT
202880,74454,74227,17673,390,165, NO_EVENT
202905,74185,74170,40270,664,-269, NO_EVENT
202930,73960,74088,16137,393,-225, NO_EVENT
202955,73838,74190,64133,705,-122, NO_EVENT
202980,73949,74077,46959,684,111, NO_EVENT
203005,74203,74130,26352,474,172, NO_EVENT
203030,74239,74133,14074,340,93, NO_EVENT
203055,75307,74750,130878,1147,1068, NO_EVENT
203080,79028,77121,2029217,3721,3721, NO_EVENT
203105,117300,90891,159228172,37714,37714, TOUCHED
203130,121140,122273,21165678,11774,3840, TOUCHED
203155,99305,112833,33124329,21835,-21835, TOUCHED
203180,89852,93682,11678060,9453,-9453, UNTOUCHED
203205,83191,85583,4999885,5253,-5248, NO_EVENT
203230,79115,81460,1258940,3667,-3667, NO_EVENT
203255,76294,78773,1888281,4712,-2821, NO_EVENT
203280,74613,75342,306788,1709,-714, NO_EVENT
203305,74074,74514,74333,992,-539, NO_EVENT
203330,74665,74182,41802,686,591, NO_EVENT
203355,74080,74193,101738,809,-585, NO_EVENT
203380,74275,74312,26431,554,195, NO_EVENT
203405,74215,74218,11579,325,-106, NO_EVENT
203430,73853,73970,18639,420,-362, NO_EVENT
203455,73817,73862,29653,524,-36, NO_EVENT
203480,73670,73930,24158,500,-147, NO_EVENT
203505,73717,73870,14073,409,47, NO_EVENT
203530,73836,73854,24704,485,119, NO_EVENT
203555,73938,73972,21539,393,157, NO_EVENT
203580,73904,73821,15241,364,100, NO_EVENT
203605,73948,74128,70259,743,44, NO_EVENT
203630,75032,74580,89585,1084,1084, NO_EVENT
203655,79733,76794,2570802,4701,4701, NO_EVENT
203680,152018,87994,33255506,71908,71829, TOUCHED
203705,143532,148296,30853906,12148,-8486, TOUCHED
203730,158155,148949,20594627,14623,14623, TOUCHED
203755,101542,147817,135667577,56613,-56613, TOUCHED
203780,81749,86047,36246741,19793,-19793, UNTOUCHED
203805,76930,80434,1466397,4943,-4819, NO_EVENT
203830,74282,75513,675490,2648,-2648, NO_EVENT
203855,74252,74453,80564,874,-324, NO_EVENT
203880,74047,74266,40912,470,-205, NO_EVENT
203905,73837,74036,63332,780,-210, NO_EVENT
203930,74064,73998,48859,674,227, NO_EVENT
203955,73852,73970,50841,617,-212, NO_EVENT
203980,73905,73874,8155,256,-68, NO_EVENT
204005,73724,73833,12821,327,-50, NO_EVENT
204030,74050,74016,34758,576,326, NO_EVENT
204055,74098,74162,29923,550,48, NO_EVENT
204080,74011,74240,41454,606,-87, NO_EVENT
204105,74689,74581,102271,1068,678, NO_EVENT
204130,76374,75158,308088,1734,1734, NO_EVENT
204155,76891,76433,204187,1305,517, NO_EVENT
204180,79635,78331,852114,2744,2744, NO_EVENT
204205,82666,81885,413133,3031,3031, NO_EVENT
204230,157804,125678,15408107,74165,74165, TOUCHED
204255,157082,154548,14976830,8401,-722, TOUCHED
204280,158942,157065,3508364,4330,883, TOUCHED
204305,91413,144644,43208888,68769,-67529, UNTOUCHED
204330,83654,86380,8082759,8037,-7759, NO_EVENT
204355,82182,82918,261597,1473,-1472, NO_EVENT
204380,80732,81757,381571,1825,-1450, NO_EVENT
204405,79747,80034,406310,2162,-1473, NO_EVENT
204430,78406,78928,412564,1622,-1341, NO_EVENT
204455,76756,77349,1214668,3297,-844, NO_EVENT
204480,76027,75827,418359,1886,-729, NO_EVENT
204505,74845,75202,117193,1182,-1182, NO_EVENT
204530,74639,74586,30570,458,79, NO_EVENT
204555,74263,74373,17009,398,-83, NO_EVENT
204580,74034,74351,143939,1194,-229, NO_EVENT
204605,73892,74259,31393,667,-142, NO_EVENT
204630,74210,74237,28505,557,318, NO_EVENT
204655,74451,74312,22313,454,337, NO_EVENT
204680,74731,74843,47444,637,-111, NO_EVENT
204705,77673,75511,377554,2942,2942, NO_EVENT
204730,80789,78697,1731074,3607,3116, NO_EVENT
204755,129997,107121,63329771,61327,49208, TOUCHED
204780,151321,139822,79398433,21324,21324, TOUCHED
204805,128927,138618,106016313,22394,-22394, TOUCHED
204830,84284,91264,90406760,25588,-25084, UNTOUCHED
204855,81228,82184,598946,2228,-2228, NO_EVENT
204880,76309,79381,2963356,4919,-4919, NO_EVENT
204905,74455,75204,247665,1340,-1340, NO_EVENT
204930,74284,74429,38230,575,-171, NO_EVENT
204955,73760,74023,65630,743,-524, NO_EVENT
204980,73933,73899,5513,247,173, NO_EVENT
205005,73847,73945,26280,427,-54, NO_EVENT
205030,73651,73847,18990,469,-105, NO_EVENT
205055,73779,73847,14167,347,128, NO_EVENT
205080,73873,73878,8048,270,94, NO_EVENT
205105,73572,73889,25579,527,-301, NO_EVENT
205130,73614,73830,52948,705,42, NO_EVENT
205155,73735,73833,21802,496,121, NO_EVENT
205180,73776,73862,37560,574,34, NO_EVENT
205205,73742,73736,11223,310,-16, NO_EVENT
205230,73827,73854,36889,569,85, NO_EVENT
205255,73775,73842,14136,380,-52, NO_EVENT
205280,73934,73792,20961,437,159, NO_EVENT
205305,73734,73842,28317,454,-200, NO_EVENT
205330,73942,73914,70316,860,386, NO_EVENT
205355,73908,73885,11747,321,77, NO_EVENT
205380,73788,73829,35284,595,-120, NO_EVENT
205405,73959,73844,31056,561,171, NO_EVENT
205430,73638,73836,26275,521,-321, NO_EVENT
205455,73736,73752,24669,497,98, NO_EVENT
205480,73848,73947,17317,414,-84, NO_EVENT
205505,74652,74226,91964,806,789, NO_EVENT
205530,76628,75754,1295734,3367,1976, NO_EVENT
205555,82672,80102,4293625,6044,6044, NO_EVENT
205580,156157,152063,56582234,16954,14996, TOUCHED
205605,153407,157099,4929011,5754,-2750, TOUCHED
205630,160692,156924,15392659,8031,7285, TOUCHED
205655,144803,155787,34294619,16431,-15889, TOUCHED
205680,82588,112413,18709178,68005,-62215, UNTOUCHED
205705,79142,80205,1603440,3117,-2609, NO_EVENT
205730,74770,76014,1608333,4372,-4372, NO_EVENT
205755,74174,74395,106994,878,-596, NO_EVENT
205780,73697,73969,37663,610,-384, NO_EVENT
205805,73749,73827,11584,249,-27, NO_EVENT
205830,74089,73839,17735,401,340, NO_EVENT
205855,73549,73826,25279,540,-540, NO_EVENT
205880,73660,73892,41200,679,111, NO_EVENT
205905,73770,73796,10007,280,110, NO_EVENT
205930,73851,73879,3176,180,31, NO_EVENT
205955,73791,73855,40278,646,174, NO_EVENT
205980,73815,73882,15651,374,24, NO_EVENT
206005,73655,73879,26418,481,-160, NO_EVENT
206030,73735,73852,33646,560,80, NO_EVENT
206055,74153,73943,46810,579,418, NO_EVENT
206080,76257,75272,512289,2104,2104, NO_EVENT
206105,82859,79924,2323498,6602,6602, NO_EVENT
206130,158957,125071,47888856,76098,76098, TOUCHED
206155,160398,157001,13925661,8313,1441, TOUCHED
206180,156591,158866,5218609,5270,-1050, TOUCHED
206205,85236,133124,92050875,72806,-71355, UNTOUCHED
206230,82238,83140,428772,1658,-1538, NO_EVENT
206255,79133,81096,901077,3105,-3105, NO_EVENT
206280,77492,78784,605886,2351,-1641, NO_EVENT
206305,75153,75833,256633,1290,-1253, NO_EVENT
206330,74486,74830,120697,1044,-667, NO_EVENT
206355,73905,74285,54772,781,-581, NO_EVENT
