id,raw,avg,var,maxminusmin,lastminusfirst,label
11923,122024,103505,106055923,40090,40090, TOUCHED
11924,131877,128135,21582055,9945,9853, TOUCHED
11925,164689,157553,44109761,32812,32812, TOUCHED
11926,132873,157707,154386192,31816,-31816, TOUCHED
11927,80996,83335,6448636,7132,-7132, UNTOUCHED
11928,79291,79835,522968,2144,-1705, NO_EVENT
11929,77361,77927,363411,2167,-1930, NO_EVENT
11930,76030,76752,263073,1354,-1331, NO_EVENT
11931,75411,75536,89256,832,-550, NO_EVENT
11932,75064,74894,52108,862,-347, NO_EVENT
11933,74672,74790,122958,1057,-392, NO_EVENT
11934,74656,74630,14934,379,-16, NO_EVENT
11935,74887,74664,27475,482,239, NO_EVENT
11936,74489,74542,27079,588,-398, NO_EVENT
11937,75024,74471,42113,805,535, NO_EVENT
11938,74052,74558,124953,972,-972, NO_EVENT
11939,74201,74629,47455,664,-363, NO_EVENT
11940,74359,74541,41068,581,-108, NO_EVENT
11941,74407,74589,31342,500,48, NO_EVENT
11942,74531,74477,23571,466,124, NO_EVENT
11943,74206,74423,35947,525,-325, NO_EVENT
11944,74337,74496,35718,568,-114, NO_EVENT
11945,74370,74508,21235,353,-38, NO_EVENT
11946,74723,74537,27989,436,353, NO_EVENT
11947,74728,74673,28337,512,5, NO_EVENT
11948,74386,74559,35694,547,-342, NO_EVENT
11949,74640,74631,7838,302,-157, NO_EVENT
11950,74705,74581,75886,747,65, NO_EVENT
11951,74463,74635,49074,560,-242, NO_EVENT
11952,74793,74524,44256,573,330, NO_EVENT
11953,74413,74510,22543,480,-380, NO_EVENT
11954,74608,74512,30704,535,-214, NO_EVENT
11955,74535,74535,47064,615,-73, NO_EVENT
11956,74453,74410,35357,646,-82, NO_EVENT
11957,74716,74507,53055,534,263, NO_EVENT
11958,74440,74401,42869,692,-276, NO_EVENT
11959,74638,74482,8247,292,122, NO_EVENT
11960,74790,74579,13922,364,152, NO_EVENT
11961,74785,74535,31620,532,-5, NO_EVENT
11962,74640,74448,18311,427,-145, NO_EVENT
11963,74323,74488,45566,595,-317, NO_EVENT
11964,74611,74393,44832,555,-13, NO_EVENT
11965,74664,74437,43440,525,53, NO_EVENT
11966,74861,74542,46888,627,197, NO_EVENT
11967,74735,74492,35621,621,-126, NO_EVENT
11968,74287,74426,31244,513,-448, NO_EVENT
11969,74380,74482,12690,331,-133, NO_EVENT
11970,74818,74563,23934,485,438, NO_EVENT
11971,74448,74535,51195,598,-370, NO_EVENT
11972,74326,74529,25881,490,-122, NO_EVENT
11973,74456,74590,49100,689,-151, NO_EVENT
11974,74778,74555,40463,565,202, NO_EVENT
11975,74721,74393,20876,531,-57, NO_EVENT
11976,74573,74546,79982,672,-148, NO_EVENT
11977,74521,74514,57531,698,-52, NO_EVENT
11978,74726,74521,10377,316,174, NO_EVENT
11979,74612,74461,57178,712,318, NO_EVENT
11980,74552,74513,11026,303,-60, NO_EVENT
11981,74324,74493,41088,627,-228, NO_EVENT
11982,74366,74442,35670,535,42, NO_EVENT
11983,74256,74383,26412,479,-329, NO_EVENT
11984,74719,74439,11321,364,301, NO_EVENT
11985,74782,74650,29598,440,63, NO_EVENT
11986,74684,74356,37932,617,-98, NO_EVENT
11987,74214,74478,83509,846,-470, NO_EVENT
11988,74493,74563,7832,256,-18, NO_EVENT
11989,74432,74446,42022,630,45, NO_EVENT
11990,74504,74505,30652,444,72, NO_EVENT
11991,74522,74556,16219,329,18, NO_EVENT
11992,74313,74519,24970,443,-209, NO_EVENT
11993,74362,74511,8739,299,-147, NO_EVENT
11994,74478,74507,36374,632,218, NO_EVENT
11995,74536,74413,43807,519,58, NO_EVENT
11996,74772,74577,34706,547,236, NO_EVENT
11997,74339,74538,33757,491,-433, NO_EVENT
11998,74680,74569,22764,483,422, NO_EVENT
11999,74839,74523,97256,920,159, NO_EVENT
12000,74772,74577,32750,572,-67, NO_EVENT
12001,74609,74423,36077,556,-163, NO_EVENT
12002,74600,74546,19352,444,-9, NO_EVENT
12003,74657,74525,26938,462,-15, NO_EVENT
12004,74774,74470,57722,719,117, NO_EVENT
12005,74744,74597,67770,776,-30, NO_EVENT
12006,74879,74377,100311,856,135, NO_EVENT
12007,74538,74542,73538,819,-341, NO_EVENT
12008,74701,74465,22920,435,415, NO_EVENT
12009,74640,74457,96251,938,-61, NO_EVENT
12010,74814,74567,17736,431,174, NO_EVENT
12011,74729,74533,42947,644,-85, NO_EVENT
12012,74622,74477,45755,539,-107, NO_EVENT
12013,74549,74552,82581,799,-264, NO_EVENT
12014,74801,74555,12621,415,252, NO_EVENT
12015,74925,74606,18748,553,124, NO_EVENT
12016,74665,74429,127708,1013,-260, NO_EVENT
12017,74387,74514,35009,532,-278, NO_EVENT
12018,74792,74562,21511,390,256, NO_EVENT
12019,74599,74549,12519,419,-193, NO_EVENT
12020,74580,74473,56753,616,-19, NO_EVENT
12021,74388,74517,20917,357,-192, NO_EVENT
12022,74044,74397,35027,578,-578, NO_EVENT
12023,74703,74536,122610,1106,-48, NO_EVENT
12024,74526,74546,65017,664,-177, NO_EVENT
12025,74382,74458,15324,389,-144, NO_EVENT
12026,74114,74381,25137,490,-268, NO_EVENT
12027,74473,74521,76135,919,-208, NO_EVENT
12028,74546,74391,31338,530,142, NO_EVENT
12029,74599,74543,12511,293,53, NO_EVENT
12030,74548,74488,26664,444,-51, NO_EVENT
12031,74570,74520,5498,221,22, NO_EVENT
12032,74111,74501,47503,670,-670, NO_EVENT
12033,74458,74510,55847,724,-481, NO_EVENT
12034,74566,74484,18604,404,108, NO_EVENT
12035,74318,74442,29509,517,-248, NO_EVENT
12036,74025,74429,72741,779,-293, NO_EVENT
12037,74181,74470,43764,551,-437, NO_EVENT
12038,74555,74469,9022,276,37, NO_EVENT
12039,74650,74459,72095,801,95, NO_EVENT
12040,74563,74438,31206,473,-87, NO_EVENT
12041,74484,74491,10845,321,-79, NO_EVENT
12042,74399,74475,31721,556,-232, NO_EVENT
12043,74557,74312,87550,686,633, NO_EVENT
12044,74486,74462,28073,477,-71, NO_EVENT
12045,74826,74475,16104,552,340, NO_EVENT
12046,74262,74413,52281,777,-564, NO_EVENT
12047,74515,74581,6005,221,16, NO_EVENT
12048,74501,74537,25986,452,0, NO_EVENT
12049,74760,74472,33913,623,259, NO_EVENT
12050,74360,74505,28522,468,-400, NO_EVENT
12051,74293,74451,42083,572,-67, NO_EVENT
12052,74719,74511,49919,641,-189, NO_EVENT
12053,74411,74401,64762,720,91, NO_EVENT
12054,74684,74549,28547,482,273, NO_EVENT
12055,74609,74482,18523,389,-75, NO_EVENT
12056,74289,74505,39731,534,-320, NO_EVENT
12057,74622,74483,25709,410,2, NO_EVENT
12058,74709,74535,22937,455,87, NO_EVENT
12059,74515,74636,61702,657,-194, NO_EVENT
12060,74547,74430,29498,496,32, NO_EVENT
12061,74483,74548,27647,522,-64, NO_EVENT
12062,74820,74509,25353,487,200, NO_EVENT
12063,74561,74465,50004,595,-259, NO_EVENT
12064,74463,74534,11845,343,-98, NO_EVENT
12065,74429,74544,46580,730,-34, NO_EVENT
12066,74512,74539,28378,509,83, NO_EVENT
12067,74803,74554,55171,668,335, NO_EVENT
12068,74380,74359,17819,629,-423, NO_EVENT
12069,74462,74379,7674,259,82, NO_EVENT
12070,74550,74410,34058,574,88, NO_EVENT
12071,74697,74520,14171,383,147, NO_EVENT
12072,74587,74540,26542,442,-75, NO_EVENT
12073,74797,74514,19990,461,210, NO_EVENT
12074,74664,74529,61465,638,-133, NO_EVENT
12075,74717,74322,46528,630,53, NO_EVENT
12076,74445,74473,23188,516,-272, NO_EVENT
12077,74958,74521,60244,878,516, NO_EVENT
12078,74590,74484,50589,778,-368, NO_EVENT
12079,74425,74398,26960,452,-165, NO_EVENT
12080,74568,74420,39959,608,143, NO_EVENT
12081,74400,74485,30542,501,-168, NO_EVENT
12082,74585,74374,36300,524,248, NO_EVENT
12083,74941,74555,61707,904,356, NO_EVENT
12084,74669,74385,56448,838,-272, NO_EVENT
12085,74612,74397,94887,913,-57, NO_EVENT
12086,74528,74425,39825,562,-84, NO_EVENT
12087,74729,74577,9837,281,143, NO_EVENT
12088,74683,74478,92563,710,-46, NO_EVENT
12089,74622,74355,50677,699,-61, NO_EVENT
12090,74695,74384,47801,611,73, NO_EVENT
12091,74248,74515,44591,556,-447, NO_EVENT
12092,74518,74494,7446,262,-21, NO_EVENT
12093,74844,74540,59440,618,326, NO_EVENT
12094,74728,74541,34453,643,-116, NO_EVENT
12095,74536,74602,75588,865,-192, NO_EVENT
12096,74364,74521,37414,562,-134, NO_EVENT
12097,74629,74590,33999,620,-40, NO_EVENT
12098,74461,74425,15917,410,-168, NO_EVENT
12099,74602,74450,6075,224,141, NO_EVENT
12100,74165,74515,67727,731,-437, NO_EVENT
12101,74300,74456,38333,584,-416, NO_EVENT
12102,74427,74525,64734,678,-340, NO_EVENT
12103,74340,74397,20466,403,-87, NO_EVENT
12104,74868,74431,35743,603,528, NO_EVENT
12105,74579,74508,67650,716,-289, NO_EVENT
12106,74393,74366,40191,556,108, NO_EVENT
12107,74514,74435,40751,621,132, NO_EVENT
12108,74854,74378,92295,947,340, NO_EVENT
12109,74553,74570,57987,715,-301, NO_EVENT
12110,74495,74532,24386,504,-58, NO_EVENT
12111,74291,74501,39966,595,-506, NO_EVENT
12112,74672,74494,39415,615,183, NO_EVENT
12113,74359,74499,58426,740,-313, NO_EVENT
12114,74546,74327,43451,506,187, NO_EVENT
12115,74082,74482,65225,770,-464, NO_EVENT
12116,74413,74563,17293,323,-305, NO_EVENT
12117,74538,74373,54320,696,-125, NO_EVENT
12118,74671,74465,37422,544,133, NO_EVENT
12119,74333,74394,91246,889,-338, NO_EVENT
12120,74274,74509,28496,407,-59, NO_EVENT
12121,74653,74551,28693,552,-202, NO_EVENT
12122,74574,74646,18271,436,-54, NO_EVENT
12123,74665,74463,20054,463,91, NO_EVENT
12124,74465,74544,25798,513,-200, NO_EVENT
12125,74228,74425,22933,411,-237, NO_EVENT
12126,74489,74582,21524,412,-361, NO_EVENT
12127,74633,74376,33393,541,144, NO_EVENT
12128,74400,74415,15843,412,-233, NO_EVENT
12129,74277,74451,11457,307,-123, NO_EVENT
12130,74243,74600,56710,655,-34, NO_EVENT
12131,74516,74491,38525,587,-28, NO_EVENT
12132,74438,74371,26835,518,-78, NO_EVENT
12133,74587,74449,71739,896,149, NO_EVENT
12134,74500,74519,7166,232,-87, NO_EVENT
12135,74119,74490,49743,638,-381, NO_EVENT
12136,74844,74514,65806,744,467, NO_EVENT
12137,74718,74603,90368,737,-126, NO_EVENT
12138,74341,74478,18137,441,-377, NO_EVENT
12139,74513,74442,56403,744,172, NO_EVENT
12140,74455,74433,72979,863,-58, NO_EVENT
12141,74304,74442,31981,552,-241, NO_EVENT
12142,74464,74529,31388,552,160, NO_EVENT
12143,74776,74356,81845,839,312, NO_EVENT
12144,74648,74465,90406,799,-128, NO_EVENT
12145,74491,74606,41570,644,-157, NO_EVENT
12146,74416,74561,51519,697,-198, NO_EVENT
12147,74843,74474,43954,700,427, NO_EVENT
12148,74697,74439,62786,679,-146, NO_EVENT
12149,74341,74457,36871,534,-356, NO_EVENT
12150,74312,74427,47348,646,-29, NO_EVENT
12151,74269,74386,28986,479,-156, NO_EVENT
12152,74476,74405,22079,434,207, NO_EVENT
12153,74583,74410,14044,397,107, NO_EVENT
12154,74466,74448,25532,437,-117, NO_EVENT
12155,74410,74395,3954,191,-56, NO_EVENT
12156,74467,74517,12126,337,-9, NO_EVENT
12157,74572,74332,47288,606,105, NO_EVENT
12158,74457,74454,71131,865,-115, NO_EVENT
12159,74874,74435,27104,610,417, NO_EVENT
12160,74098,74573,150749,1023,-776, NO_EVENT
12161,74643,74394,15731,380,380, NO_EVENT
12162,74636,74422,44944,646,-7, NO_EVENT
12163,74640,74514,26653,507,4, NO_EVENT
12164,74767,74464,60155,697,127, NO_EVENT
12165,74521,74622,26496,433,-246, NO_EVENT
12166,74664,74510,17630,357,-7, NO_EVENT
12167,74455,74498,27893,420,-209, NO_EVENT
12168,74705,74430,31872,563,250, NO_EVENT
12169,74934,74525,40839,672,229, NO_EVENT
12170,74373,74505,71933,846,-561, NO_EVENT
12171,74594,74564,11718,298,-124, NO_EVENT
12172,74871,74599,60074,782,277, NO_EVENT
12173,74507,74427,85598,791,-364, NO_EVENT
12174,74016,74407,61431,666,-491, NO_EVENT
12175,74544,74531,28440,522,-82, NO_EVENT
12176,74758,74489,43260,565,550, NO_EVENT
12177,74479,74572,144013,899,-279, NO_EVENT
12178,74643,74458,51313,567,164, NO_EVENT
12179,74105,74459,83619,779,-538, NO_EVENT
12180,74173,74517,51095,680,-533, NO_EVENT
12181,74652,74566,20938,390,224, NO_EVENT
12182,74710,74557,41502,623,58, NO_EVENT
12183,74637,74566,89753,975,-73, NO_EVENT
12184,73865,74409,83285,965,-772, NO_EVENT
12185,74362,74481,12698,314,-239, NO_EVENT
12186,74393,74481,8712,255,31, NO_EVENT
12187,74877,74427,34544,666,484, NO_EVENT
12188,74739,74565,55831,667,-138, NO_EVENT
12189,74524,74605,9479,250,-215, NO_EVENT
12190,74676,74663,11465,331,-12, NO_EVENT
12191,74609,74525,51605,636,-67, NO_EVENT
12192,74610,74548,10232,306,1, NO_EVENT
12193,74743,74344,61777,678,133, NO_EVENT
12194,74453,74541,20153,356,-290, NO_EVENT
12195,74565,74385,15601,387,54, NO_EVENT
12196,74771,74468,30634,661,206, NO_EVENT
12197,74296,74453,56835,738,-475, NO_EVENT
12198,74577,74463,103726,1001,281, NO_EVENT
12199,74298,74342,32139,543,-279, NO_EVENT
12200,74687,74438,29181,499,307, NO_EVENT
12201,74810,74515,36196,537,123, NO_EVENT
12202,74715,74360,87391,951,-95, NO_EVENT
12203,74887,74472,36891,659,172, NO_EVENT
12204,74314,74519,48416,617,-573, NO_EVENT
12205,74501,74541,28088,489,-190, NO_EVENT
12206,74689,74302,50386,765,188, NO_EVENT
12207,74794,74423,47874,706,105, NO_EVENT
12208,74529,74473,127131,1075,-265, NO_EVENT
12209,74168,74300,42175,567,-361, NO_EVENT
12210,74419,74511,12108,299,-88, NO_EVENT
12211,74712,74493,38571,574,293, NO_EVENT
12212,74634,74360,64096,725,-78, NO_EVENT
12213,74617,74429,114706,962,-17, NO_EVENT
12214,74382,74427,52619,690,-235, NO_EVENT
12215,74822,74387,46666,797,533, NO_EVENT
12216,74438,74439,106569,899,-384, NO_EVENT
12217,74760,74406,34642,579,322, NO_EVENT
12218,74371,74538,62593,716,-389, NO_EVENT
12219,74479,74436,9204,273,108, NO_EVENT
12220,74757,74640,33934,497,-47, NO_EVENT
12221,74647,74427,50600,657,-110, NO_EVENT
12222,74630,74444,106422,911,-17, NO_EVENT
12223,74854,74629,48712,709,224, NO_EVENT
12224,74268,74486,45129,605,-586, NO_EVENT
12225,74498,74579,27822,519,-306, NO_EVENT
12226,74851,74461,26061,639,353, NO_EVENT
12227,74909,74567,46066,665,58, NO_EVENT
12228,74404,74525,42470,619,-505, NO_EVENT
12229,74525,74667,13725,384,-110, NO_EVENT
12230,74498,74590,15085,369,-209, NO_EVENT
12231,74860,74698,89082,800,362, NO_EVENT
12232,75015,74544,43285,839,155, NO_EVENT
12233,74493,74640,58659,657,-522, NO_EVENT
12234,74481,74574,48885,686,-479, NO_EVENT
12235,74478,74583,56940,795,-3, NO_EVENT
12236,74758,74501,101509,833,280, NO_EVENT
12237,74626,74613,23913,485,-132, NO_EVENT
12238,74363,74500,7223,263,-263, NO_EVENT
12239,74426,74600,57115,696,-5, NO_EVENT
12240,74579,74679,56505,693,153, NO_EVENT
12241,74580,74580,36670,538,1, NO_EVENT
12242,74467,74671,103644,1021,-113, NO_EVENT
12243,74577,74530,17104,348,110, NO_EVENT
12244,74826,74601,21541,465,292, NO_EVENT
12245,75364,74519,99576,1135,538, NO_EVENT
12246,75114,74797,64943,958,-250, NO_EVENT
12247,74531,74685,31442,583,-583, NO_EVENT
12248,74612,74727,16930,317,-258, NO_EVENT
12249,74578,74671,41626,611,-34, NO_EVENT
12250,74747,74671,33411,588,169, NO_EVENT
12251,74584,74650,15929,372,-163, NO_EVENT
12252,74533,74791,37118,582,-51, NO_EVENT
12253,75291,74857,32842,604,349, NO_EVENT
12254,75251,74944,37832,596,-40, NO_EVENT
12255,75407,75202,101048,947,156, NO_EVENT
12256,75591,75567,211810,1259,184, NO_EVENT
12257,76827,76591,202495,1444,397, NO_EVENT
12258,78782,77293,310862,1982,1955, NO_EVENT
12259,80116,78862,264297,1770,1334, NO_EVENT
12260,81437,80621,277078,1616,1321, NO_EVENT
12261,83716,82050,266148,2089,2059, NO_EVENT
12262,159130,113804,154670114,75414,75414, TOUCHED
12263,158115,159955,870856,2598,-1015, TOUCHED
12264,138490,155704,40908249,20349,-19625, TOUCHED
12265,83429,90174,35154844,55061,-55061, UNTOUCHED
12266,81773,82440,291014,1656,-1656, NO_EVENT
12267,81134,81602,145181,1105,-947, NO_EVENT
12268,80875,81040,73643,749,-259, NO_EVENT
12269,80790,81006,141108,946,-85, NO_EVENT
12270,81874,81305,80565,918,458, NO_EVENT
12271,81804,81769,14196,359,-70, NO_EVENT
12272,81948,82036,32486,501,144, NO_EVENT
12273,85362,84062,874414,2346,2252, NO_EVENT
12274,131379,126121,94554559,47666,46017, TOUCHED
12275,132651,131794,190038,1272,1272, TOUCHED
12276,88943,119066,28960393,43708,-43708, UNTOUCHED
12277,83768,85477,1865702,5175,-5175, NO_EVENT
12278,82436,82991,137303,1332,-1332, NO_EVENT
12279,82401,82468,18038,329,-195, NO_EVENT
12280,82586,82390,36276,503,185, NO_EVENT
12281,82898,82896,24018,570,312, NO_EVENT
12282,83853,83566,275771,1491,955, NO_EVENT
12283,95568,86827,19287838,11427,10938, TOUCHED
12284,118919,115758,36784883,23351,23351, TOUCHED
12285,109939,116198,12085711,11049,-8980, TOUCHED
12286,85537,91566,69970827,24494,-24402, UNTOUCHED
12287,83235,84303,402191,2302,-2302, NO_EVENT
12288,81812,82353,163502,1423,-1423, NO_EVENT
12289,81853,81780,66595,749,41, NO_EVENT
12290,81670,81526,69349,751,-183, NO_EVENT
12291,81989,81888,60640,680,319, NO_EVENT
12292,81935,82036,42959,568,-54, NO_EVENT
12293,84552,83105,440433,2387,1928, NO_EVENT
12294,130976,94032,41327495,46424,46424, TOUCHED
12295,130093,131553,2579028,3767,-883, TOUCHED
12296,86041,104946,87032374,44052,-44052, UNTOUCHED
12297,84401,85507,314495,1721,-1640, NO_EVENT
12298,83113,84091,296484,1439,-1288, NO_EVENT
12299,82929,83074,57310,758,-184, NO_EVENT
12300,83352,83006,55488,858,324, NO_EVENT
12301,83543,83224,17791,516,191, NO_EVENT
12302,84439,83754,210382,1279,896, NO_EVENT
12303,143594,100402,85546708,59201,59155, TOUCHED
12304,131380,135591,19272710,12214,-12214, TOUCHED
12305,85614,104176,127207389,40382,-40382, UNTOUCHED
12306,83060,84434,578077,2554,-2554, NO_EVENT
12307,81933,82484,274709,1405,-1127, NO_EVENT
12308,81897,81895,55931,610,-302, NO_EVENT
12309,81552,81804,31840,503,-345, NO_EVENT
12310,82101,82048,90512,926,549, NO_EVENT
12311,84585,83114,376858,2127,2127, NO_EVENT
12312,136464,96962,100544765,51879,51879, TOUCHED
12313,117296,134208,67950991,25449,-19168, TOUCHED
12314,84843,88468,42602126,32453,-32453, UNTOUCHED
12315,82779,83774,434721,1909,-1909, NO_EVENT
12316,82070,82430,144544,1033,-907, NO_EVENT
12317,82283,82132,37796,531,213, NO_EVENT
12318,84390,83519,604627,2248,2107, NO_EVENT
12319,141503,127212,122484439,63966,57113, TOUCHED
12320,135581,140010,11046924,8205,-5922, TOUCHED
12321,84781,101001,143745344,42596,-42596, UNTOUCHED
12322,82309,83304,550689,2300,-2224, NO_EVENT
12323,82098,82018,25983,519,-211, NO_EVENT
12324,81507,81833,45158,591,-591, NO_EVENT
12325,83307,82438,307890,1800,1800, NO_EVENT
12326,145308,117744,47336431,60529,60529, TOUCHED
12327,125162,140249,45490818,20146,-20146, TOUCHED
12328,84047,89161,71493141,41115,-41115, UNTOUCHED
12329,81918,82895,562537,1844,-1840, NO_EVENT
12330,81978,81801,26463,481,60, NO_EVENT
12331,81489,81641,52388,579,-489, NO_EVENT
12332,81819,81761,35532,563,330, NO_EVENT
12333,114033,88598,123991605,31426,31426, TOUCHED
12334,145678,141665,146319066,34051,31645, TOUCHED
12335,87950,139493,152656494,63262,-57728, UNTOUCHED
12336,82599,84947,3056478,5351,-5351, NO_EVENT
12337,80174,81449,500619,2425,-2425, NO_EVENT
12338,79396,79925,337347,1865,-778, NO_EVENT
12339,77592,78280,401478,1957,-1804, NO_EVENT
12340,76985,77384,170372,1102,-607, NO_EVENT
12341,75712,76411,137674,1273,-1273, NO_EVENT
12342,75047,75643,192232,1284,-1284, NO_EVENT
12343,75342,75190,121050,1044,295, NO_EVENT
12344,75086,74712,115258,1194,-256, NO_EVENT
12345,74440,74575,103801,1026,-646, NO_EVENT
12346,74126,74631,97975,941,-742, NO_EVENT
12347,74411,74552,53883,659,-287, NO_EVENT
12348,75020,74442,89834,1021,609, NO_EVENT
12349,74463,74487,74097,852,-557, NO_EVENT
12350,74164,74418,29158,445,-299, NO_EVENT
12351,74480,74532,171026,1176,-517, NO_EVENT
12352,74918,74600,59870,639,438, NO_EVENT
12353,74801,74632,47750,705,-117, NO_EVENT
12354,74627,74473,167634,1144,-174, NO_EVENT
12355,74625,74641,23515,498,-2, NO_EVENT
12356,74364,74609,28373,415,-161, NO_EVENT
12357,75133,74775,41814,769,769, NO_EVENT
12358,74889,74956,28429,490,-244, NO_EVENT
12359,74962,75169,137459,1174,73, NO_EVENT
12360,76756,76394,232277,1372,601, NO_EVENT
12361,81342,78670,1399263,4586,4586, NO_EVENT
12362,159638,106374,85001787,78296,78296, TOUCHED
12363,160256,161088,1124516,2834,618, TOUCHED
12364,152789,159609,6591834,8382,-7467, TOUCHED
12365,83205,109427,127607420,69584,-69584, UNTOUCHED
12366,81105,81659,365777,1883,-1715, NO_EVENT
12367,80458,80713,85221,886,-647, NO_EVENT
12368,81858,80835,78065,1400,1400, NO_EVENT
12369,82182,81820,47915,561,324, NO_EVENT
12370,83019,82640,214550,1235,837, NO_EVENT
12371,85004,84302,253153,1985,1985, NO_EVENT
12372,126588,97215,163830625,41584,41584, TOUCHED
12373,155508,153916,65446971,30692,28920, TOUCHED
12374,156385,155593,469057,1649,877, TOUCHED
12375,135102,149806,57935272,21283,-21283, TOUCHED
12376,84802,90358,104129535,50300,-50300, UNTOUCHED
12377,83601,84205,291889,1393,-1393, NO_EVENT
12378,82327,82761,234000,1282,-1031, NO_EVENT
12379,82437,82253,14551,360,110, NO_EVENT
12380,82880,82634,163965,1056,443, NO_EVENT
12381,102234,87650,41209655,19354,19354, TOUCHED
12382,157687,146989,157449079,56592,55453, TOUCHED
12383,86814,121163,46661436,70873,-70873, UNTOUCHED
12384,84060,85514,730802,2754,-2754, NO_EVENT
12385,83204,83912,130483,1065,-856, NO_EVENT
12386,83053,83310,102906,777,-629, NO_EVENT
12387,83498,83158,14138,450,359, NO_EVENT
12388,83668,83628,32570,450,170, NO_EVENT
12389,84611,84277,130696,1160,943, NO_EVENT
12390,86543,85573,431577,1932,1932, NO_EVENT
12391,156996,126606,154346675,70453,70453, TOUCHED
12392,156770,157210,116414,871,-226, TOUCHED
12393,89810,129480,94856803,68128,-66960, UNTOUCHED
12394,84765,86596,1819483,5045,-5045, NO_EVENT
12395,83171,84328,398762,2035,-1594, NO_EVENT
12396,82274,82951,163468,1150,-1150, NO_EVENT
12397,82942,82742,25891,481,85, NO_EVENT
